"stable","prog","dead"
1.98500535797397e-06,0.000253860122433669,0.999744154872208
1.76658553385778e-06,0.000226091297127806,0.999772142117338
1.57200642358912e-06,0.000201216306739083,0.999797211686837
1.39868841519952e-06,0.000178950524752031,0.999819650786833
1.24432837256272e-06,0.000159035380812522,0.999839720290815
1.10687031218415e-06,0.000141236190512206,0.999857656939176
9.84479152532636e-07,0.000125340142728136,0.999873675378119
8.75517221388122e-07,0.000111154435534222,0.999887970047244
7.78523232769501e-07,9.85045519552585e-05,0.999900716924812
6.92193477647152e-07,8.72326671039758e-05,0.999912075139418
6.15364999290158e-07,7.71961785343001e-05,0.999922188456466
5.47000544748322e-07,6.82663519537829e-05,0.999931186647501
4.86175108616038e-07,6.03270747577822e-05,0.999939186750134
4.3206390121231e-07,5.32737101776037e-05,0.999946294225921
3.83931594072351e-07,4.70120451656619e-05,0.99995260402324
3.41122706415398e-07,4.14573254783335e-05,0.999958201551815
3.03053015238142e-07,3.65333717481375e-05,0.999963163575237
2.69201879232739e-07,3.21717706704971e-05,0.99996755902745
2.39105381716342e-07,2.83111357528565e-05,0.999971449758865
2.1235020619681e-07,2.48964323945611e-05,0.999974891217399
1.88568165748748e-07,2.18783623781027e-05,0.999977933069456
1.67431318809363e-07,1.92128031506478e-05,0.999980619765531
1.48647608444463e-07,1.68602975680887e-05,0.999982991054823
1.31956969462443e-07,1.47855900562988e-05,0.999985082452974
1.17127853971333e-07,1.2957205410058e-05,0.999986925666736
1.03954130525885e-07,1.13470667110205e-05,0.999988548979158
9.22523178958912e-08,9.93014908790002e-06,0.999989977598594
8.18591169293725e-08,8.68416628152513e-06,0.999991233974602
7.26292082031677e-08,7.58928719291063e-06,0.999992338083599
6.44332892596466e-08,6.62787980421076e-06,0.999993307686907
5.71563232298899e-08,5.78428006126064e-06,0.999994158563616
5.06959771939819e-08,5.04458349193104e-06,0.999994904720531
4.49612307384939e-08,4.39645750693884e-06,0.999995558581262
3.98711352822545e-08,3.82897249506797e-06,0.99999613115637
3.53537078501276e-08,3.33244998140803e-06,0.999996632196311
3.1344946083145e-08,2.89832625155473e-06,0.999997070328802
2.77879499410716e-08,2.51902998671394e-06,0.999997453182063
2.46321398833516e-08,2.1878725731117e-06,0.999997787495287
2.18325596490487e-08,1.89894986601935e-06,0.999998079217574
1.93492561972874e-08,1.64705429350764e-06,0.99999833359645
1.71467264831193e-08,1.4275962867405e-06,0.999998555256987
1.51934259617903e-08,1.23653410921687e-06,0.999998748272465
1.34613299396236e-08,1.07031124807477e-06,0.999998916227422
1.19255441077826e-08,9.25800599738125e-07,0.999999062273856
1.05639571534866e-08,8.00254761901265e-07,0.999999189181281
9.3569315628983e-09,6.91261799690146e-07,0.999999299381269
8.28702961808148e-09,5.96705920674623e-07,0.99999939500705
7.33876770464548e-09,5.14732546030849e-07,0.999999477928686
6.4983994851886e-09,4.43717311227054e-07,0.999999549784289
5.75372227640258e-09,3.82238580454164e-07,0.999999612007697
5.09390452041458e-09,3.29053097436471e-07,0.999999665852998
4.50933312912127e-09,2.83074433893304e-07,0.999999712416233
3.99147714880144e-09,2.43353929785251e-07,0.999999752654593
3.53276685682857e-09,2.09063852785185e-07,0.99999978740338
3.12648618105982e-09,1.79482531392772e-07,0.999999817390982
2.76667677656661e-09,1.53981241424184e-07,0.999999843252082
2.44805353766253e-09,1.32012647924284e-07,0.999999865539299
2.1659286586484e-09,1.13100629195451e-07,0.999999884733442
1.9161447983862e-09,9.6831322404789e-08,0.999999901252533
1.69501535030037e-09,8.28452532131152e-08,0.999999915459731
1.49927126269489e-09,7.08304217500455e-08,0.999999927670307
1.32601463143089e-09,6.05162356892563e-08,0.99999993815775
1.17267606736249e-09,5.16681905038396e-08,0.999999947159133
1.03697816999926e-09,4.40832078618669e-08,0.999999954879814
9.16902553882437e-10,3.75855548906401e-08,0.999999961497543
8.10660316652445e-10,3.20232761419348e-08,0.999999967166064
7.16666281874723e-10,2.72650727550783e-08,0.999999972018261
6.33516017423119e-10,2.31975795239592e-08,0.999999976168904
5.5996496328703e-10,1.97229876874871e-08,0.999999979717047
4.94910890047606e-10,1.67569726983174e-08,0.999999982748116
4.37377134510086e-10,1.42268892222575e-08,0.999999985335734
3.86498943960589e-10,1.20701991734862e-08,0.999999987543302
3.41510375534426e-10,1.02331059181893e-08,0.999999989425384
3.01733193985854e-10,8.66936633592275e-09,0.9999999910289
2.66566657636247e-10,7.33925986651229e-09,0.999999992394173
2.35479080679113e-10,6.2086928931393e-09,0.999999993555828
2.07999728552011e-10,5.24842413973658e-09,0.999999994543576
1.83711934553799e-10,4.43339176481317e-09,0.999999995382896
1.62246882595696e-10,3.74213260379008e-09,0.999999996095621
1.43277945063858e-10,3.15627834979182e-09,0.999999996700444
1.26516574994184e-10,2.66012101235447e-09,0.999999997213362
1.117068659795e-10,2.24023799511031e-09,0.999999997648055
9.86227766119896e-11,1.88516768862002e-09,0.99999999801621
8.70641336803146e-11,1.58513013825967e-09,0.999999998327806
7.68540786566518e-11,1.33178656991362e-09,0.999999998591359
6.78359590722266e-11,1.11803255542497e-09,0.999999998814131
5.98712190935657e-11,9.37819599755585e-10,0.999999999002309
5.28374011210531e-11,7.86001930208613e-10,0.999999999161161
4.66262584097876e-11,6.58205157044733e-10,0.999999999295169
4.11420897350467e-11,5.50713363800526e-10,0.999999999408145
3.6300074057749e-11,4.60372628907635e-10,0.999999999503327
3.20253823460348e-11,3.84507536921319e-10,0.999999999583467
2.82519563299388e-11,3.20850790380689e-10,0.999999999650897
2.49211762337609e-11,2.6748203652005e-10,0.999999999707597
2.19814166868559e-11,2.22776130875957e-10,0.999999999755242
1.93868254783069e-11,1.8535939450004e-10,0.999999999795254
1.70973235569249e-11,1.54070201041634e-10,0.999999999828832
1.50769396967121e-11,1.27928556636903e-10,0.999999999856995
1.32943656083739e-11,1.061073451325e-10,0.999999999880598
1.17216236716899e-11,8.79094574912642e-11,0.999999999900369
1.03341779578159e-11,7.27476967554708e-11,0.999999999916918
9.11026809546911e-12,6.01277916345566e-11,0.999999999930762
8.03079824862607e-12,4.96339636057996e-11,0.999999999942335
7.07855996040507e-12,4.09172695725601e-11,0.999999999952004
6.23889828688107e-12,3.36842775894297e-11,0.999999999960077
5.49837952945609e-12,2.76890732564539e-11,0.999999999966813
4.84534634637157e-12,2.27255991802622e-11,0.999999999972429
4.26958468580096e-12,1.86209936359205e-11,0.999999999977109
3.76199071894234e-12,1.52309276302276e-11,0.999999999981007
3.31445981771594e-12,1.24347199204067e-11,0.999999999984251
2.91999757706662e-12,1.01312291889144e-11,0.999999999986949
2.57227572575403e-12,8.23641155278665e-12,0.999999999989191
2.26585417095748e-12,6.6801009168671e-12,0.999999999991054
